strategy,game_number,target_word,tier,won,attempts,total_reward,guess_1,feedback_1,hamming_1,levenshtein_1,guess_2,feedback_2,hamming_2,levenshtein_2,guess_3,feedback_3,hamming_3,levenshtein_3,guess_4,feedback_4,hamming_4,levenshtein_4,guess_5,feedback_5,hamming_5,levenshtein_5,guess_6,feedback_6,hamming_6,levenshtein_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
voi,41,LOPEZ,2,True,3,9.9,COALS,-G-Y-,4,4,LORDE,GG--Y,3,3,LOPEZ,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,55,99.02291703677385,55,2,96.36363636363636,2,1,50.0,,,,,,,,,
voi,42,GOODY,2,True,3,8.5,CLARK,-----,5,5,NOTES,-G---,4,4,GOODY,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,1029,81.71966601527802,1029,26,97.47327502429543,26,1,96.15384615384616,,,,,,,,,
voi,43,BROTH,2,True,3,9.0,REMIT,Y---Y,5,5,TORUS,YYY--,5,5,BROTH,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,93,98.34784153490851,93,7,92.47311827956989,7,1,85.71428571428571,,,,,,,,,
voi,44,VERDE,2,True,4,8.7,AILES,---Y-,5,5,NORTE,--G-G,3,3,VERGE,GGG-G,1.0,1.0,VERDE,GGGGG,0.0,0.0,,,,,,,,,5629,324,94.24409308935869,324,7,97.8395061728395,7,2,71.42857142857143,2,1,50.0,,,,,,
voi,45,TAMED,2,True,4,8.3,LEAFS,-YY--,5,5,MARNE,YG--Y,4,4,CAMEO,-GGG-,2.0,2.0,TAMED,GGGGG,0.0,0.0,,,,,,,,,5629,265,95.29223663172854,265,2,99.24528301886792,2,1,50.0,1,1,0.0,,,,,,
voi,46,LEAFS,2,True,4,9.4,GOMEZ,---Y-,5,5,REALS,-GGYG,2,2,LEAKS,GGG-G,1.0,1.0,LEAFS,GGGGG,0.0,0.0,,,,,,,,,5629,913,83.78042281044591,913,5,99.45235487404163,5,4,20.0,4,1,75.0,,,,,,
voi,47,YACHT,2,True,3,9.3,GEARY,--Y-Y,5,5,TANYA,YG-Y-,4,4,YACHT,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,36,99.36045478770652,36,1,97.22222222222221,1,1,0.0,,,,,,,,,
voi,48,MESSY,2,True,4,7.9,KAREL,---Y-,5,5,TENDS,-G--Y,4,4,JESSI,-GGG-,2.0,2.0,MESSY,GGGGG,0.0,0.0,,,,,,,,,5629,412,92.68076034819683,412,9,97.81553398058253,9,2,77.77777777777779,2,1,50.0,,,,,,
voi,49,RYDER,2,True,4,8.4,ETHOS,Y----,5,5,ARDEN,-YGG-,3,3,WIDER,--GGG,2.0,2.0,RYDER,GGGGG,0.0,0.0,,,,,,,,,5629,800,85.787884171256,800,4,99.5,4,1,75.0,1,1,0.0,,,,,,
voi,50,MOTIF,2,True,4,6.300000000000001,CHURN,-----,5,5,SALEM,----Y,5,5,TIMMY,YYY--,5.0,5.0,MOTIF,GGGGG,0.0,0.0,,,,,,,,,5629,1452,74.20500977082963,1452,16,98.89807162534436,16,1,93.75,1,1,0.0,,,,,,
voi,51,RAVEN,2,True,3,10.1,GRAIN,-YY-G,4,3,AARON,-GY-G,3,3,RAVEN,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,30,99.4670456564221,30,3,90.0,3,1,66.66666666666666,,,,,,,,,
voi,52,REICH,2,True,3,9.4,WORST,--Y--,5,5,RAINE,G-G-Y,3,3,REICH,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,485,91.38390477882395,485,2,99.58762886597938,2,1,50.0,,,,,,,,,
voi,53,ICONS,2,True,4,7.4,SPILT,Y-Y--,5,5,RISEN,-YY-Y,5,4,NAZIS,Y--YG,4.0,4.0,ICONS,GGGGG,0.0,0.0,,,,,,,,,5629,153,97.2819328477527,153,6,96.07843137254902,6,2,66.66666666666666,2,1,50.0,,,,,,
voi,54,SILKY,2,True,4,8.4,VENOM,-----,5,5,LIARS,YG--Y,4,4,SILLY,GGG-G,1.0,1.0,SILKY,GGGGG,0.0,0.0,,,,,,,,,5629,1068,81.02682536862676,1068,2,99.812734082397,2,1,50.0,1,1,0.0,,,,,,
voi,55,CARVE,2,True,3,10.9,MAIER,-G-YY,4,4,CARPE,GGG-G,1,1,CARVE,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,28,99.50257594599397,28,3,89.28571428571429,3,1,66.66666666666666,,,,,,,,,
voi,56,LAGER,2,True,3,9.9,FEATS,-YY--,5,5,NADER,-G-GG,2,2,LAGER,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,301,94.65269141943506,301,29,90.36544850498339,29,1,96.55172413793103,,,,,,,,,
voi,57,JERKS,2,True,5,6.9,RABID,Y----,5,5,PORES,--GYG,3,3,SERFS,-GG-G,2.0,2.0,TERMS,-GG-G,2.0,2.0,JERKS,GGGGG,0.0,0.0,,,,,5629,458,91.86356368804405,458,5,98.90829694323145,5,3,40.0,3,1,66.66666666666666,1,1,0.0,,,
voi,58,LOTUS,2,True,3,9.6,QUACK,-Y---,5,5,TOURS,YGY-G,3,3,LOTUS,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,256,95.45212293480192,256,2,99.21875,2,1,50.0,,,,,,,,,
voi,59,LACEY,2,True,4,7.0,SNORT,-----,5,5,DELIA,-YY-Y,5,5,GABLE,-G-YY,4.0,4.0,LACEY,GGGGG,0.0,0.0,,,,,,,,,5629,690,87.7420500977083,690,31,95.5072463768116,31,5,83.87096774193549,5,1,80.0,,,,,,
voi,60,TUDOR,2,True,5,6.1,LOGIE,-Y---,5,5,CARON,--YG-,4,4,BROOM,-Y-G-,4.0,4.0,TUTOR,GG-GG,1.0,1.0,TUDOR,GGGGG,0.0,0.0,,,,,5629,296,94.74151714336472,296,13,95.6081081081081,13,2,84.61538461538461,2,1,50.0,1,1,0.0,,,
voi,61,QUOTA,2,True,3,10.0,GUANO,-GY-Y,4,4,AUTOS,YGYY-,4,4,QUOTA,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,4,99.92893942085628,4,1,75.0,1,1,0.0,,,,,,,,,
voi,62,MOURN,2,True,4,7.8,BOISE,-G---,4,4,LORNA,-GYY-,4,3,RONDO,YGY--,4.0,4.0,MOURN,GGGGG,0.0,0.0,,,,,,,,,5629,247,95.61200923787528,247,5,97.97570850202429,5,1,80.0,1,1,0.0,,,,,,
voi,63,PROMO,2,True,4,7.2,GUTSY,-----,5,5,ARIEL,-G---,4,4,BROOK,-GGY-,3.0,3.0,PROMO,GGGGG,0.0,0.0,,,,,,,,,5629,1539,72.65944217445373,1539,19,98.76543209876543,19,3,84.21052631578947,3,1,66.66666666666666,,,,,,
voi,64,CASTE,2,True,4,7.4,SEONG,YY---,5,5,AIRES,Y--YY,5,4,PHASE,--YYG,4.0,3.0,CASTE,GGGGG,0.0,0.0,,,,,,,,,5629,258,95.41659264523005,258,14,94.57364341085271,14,3,78.57142857142857,3,1,66.66666666666666,,,,,,
voi,65,CAPRI,2,True,3,9.5,PINKS,YY---,5,5,CRIMP,GYY-Y,4,4,CAPRI,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,18,99.68022739385326,18,1,94.44444444444444,1,1,0.0,,,,,,,,,
voi,66,ALIAS,2,True,4,7.8,SPUNK,Y----,5,5,TEARS,--Y-G,4,4,MAILS,-YGYG,3.0,3.0,ALIAS,GGGGG,0.0,0.0,,,,,,,,,5629,768,86.35636880440576,768,38,95.05208333333334,38,1,97.36842105263158,1,1,0.0,,,,,,
voi,67,PADDY,2,True,4,7.0,GIRTH,-----,5,5,MALES,-G---,4,4,BANDA,-G-G-,3.0,3.0,PADDY,GGGGG,0.0,0.0,,,,,,,,,5629,1357,75.89269852549299,1357,55,95.94694178334562,55,3,94.54545454545455,3,1,66.66666666666666,,,,,,
voi,68,BLOBS,3,True,2,10.7,GUMBO,---GY,4,4,BLOBS,GGGGG,0,0,,,,,,,,,,,,,,,,,5629,20,99.6446971042814,20,1,95.0,,,,,,,,,,,,
voi,69,DILLY,3,True,4,7.9,ROBES,-----,5,5,LATIN,Y--Y-,5,5,FILLY,-GGGG,1.0,1.0,DILLY,GGGGG,0.0,0.0,,,,,,,,,5629,651,88.43489074435956,651,20,96.92780337941628,20,5,75.0,5,1,80.0,,,,,,
voi,70,GUTSY,3,True,4,6.8,TWINE,Y----,5,5,SORTA,Y--Y-,5,5,HTTPS,--G-Y,4.0,4.0,GUTSY,GGGGG,0.0,0.0,,,,,,,,,5629,302,94.63492627464913,302,3,99.00662251655629,3,1,66.66666666666666,1,1,0.0,,,,,,
voi,71,TABOR,3,True,4,7.5,LURCH,--Y--,5,5,ARISE,YY---,5,5,RATON,YGYG-,3.0,3.0,TABOR,GGGGG,0.0,0.0,,,,,,,,,5629,764,86.42742938354948,764,41,94.63350785340315,41,1,97.5609756097561,1,1,0.0,,,,,,
voi,72,INLAY,3,True,4,8.0,SURYA,---YY,5,5,MADLY,-Y-YG,4,4,ALLEY,Y-G-G,3.0,3.0,INLAY,GGGGG,0.0,0.0,,,,,,,,,5629,120,97.8681826256884,120,10,91.66666666666666,10,1,90.0,1,1,0.0,,,,,,
voi,73,AHHHH,3,True,4,7.4,TORCH,----G,4,4,SALEH,-Y--G,4,4,JUDAH,---YG,4.0,4.0,AHHHH,GGGGG,0.0,0.0,,,,,,,,,5629,39,99.30715935334872,39,3,92.3076923076923,3,1,66.66666666666666,1,1,0.0,,,,,,
voi,74,ROUEN,3,True,5,7.1,ANGLO,-Y--Y,5,5,TONES,-GYG-,3,3,COWEN,-G-GG,2.0,2.0,BODEN,-G-GG,2.0,2.0,ROUEN,GGGGG,0.0,0.0,,,,,5629,212,96.23378930538284,212,10,95.28301886792453,10,3,70.0,3,1,66.66666666666666,1,1,0.0,,,
voi,75,BUENA,3,True,5,5.3,SAVER,-Y-Y-,5,5,NEALE,YYY--,5,5,ETHAN,Y--YY,5.0,5.0,AMEND,Y-GG-,3.0,3.0,BUENA,GGGGG,0.0,0.0,,,,,5629,172,96.94439509682003,172,7,95.93023255813954,7,2,71.42857142857143,2,1,50.0,1,1,0.0,,,
voi,76,MENON,3,True,5,7.2,HEATS,-G---,4,4,BERNE,-G-Y-,4,4,LENIN,-GG-G,2.0,2.0,XENON,-GGGG,1.0,1.0,MENON,GGGGG,0.0,0.0,,,,,5629,204,96.37591046367028,204,24,88.23529411764706,24,2,91.66666666666666,2,1,50.0,1,1,0.0,,,
voi,77,TRASK,3,True,5,5.300000000000001,NOBEL,-----,5,5,HAIRS,-Y-YY,5,5,STRAP,YYYY-,5.0,3.0,ARTSY,YGYG-,3.0,3.0,TRASK,GGGGG,0.0,0.0,,,,,5629,829,85.27269497246402,829,14,98.31121833534378,14,2,85.71428571428571,2,1,50.0,1,1,0.0,,,
voi,78,CASIO,3,True,3,10.1,LOGIC,-Y-GY,4,4,CROIX,G-YG-,3,3,CASIO,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,3,99.94670456564221,3,1,66.66666666666666,1,1,0.0,,,,,,,,,
voi,79,VOILA,3,True,3,10.7,VERNA,G---G,3,3,VOLTA,GGY-G,2,2,VOILA,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,9,99.84011369692662,9,1,88.88888888888889,1,1,0.0,,,,,,,,,
voi,80,AURAL,3,True,4,7.2,PINCH,-----,5,5,REALS,Y-YY-,5,4,LAZAR,YY-GY,4.0,4.0,AURAL,GGGGG,0.0,0.0,,,,,,,,,5629,1710,69.62160241605969,1710,17,99.00584795321637,17,1,94.11764705882352,1,1,0.0,,,,,,
voi,81,LEGER,3,True,3,11.2,LIGUE,G-G-Y,3,3,LAGER,G-GGG,1,1,LEGER,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,4,99.92893942085628,4,1,75.0,1,1,0.0,,,,,,,,,
voi,82,DALLY,3,True,3,10.1,ZELDA,--GYY,4,4,WALID,-GG-Y,3,3,DALLY,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,8,99.85787884171256,8,1,87.5,1,1,0.0,,,,,,,,,
voi,83,INIGO,3,True,4,7.4,DWYER,-----,5,5,SAINT,--GY-,4,4,UNION,-GGY-,3.0,3.0,INIGO,GGGGG,0.0,0.0,,,,,,,,,5629,1375,75.57292591934625,1375,4,99.70909090909092,4,1,75.0,1,1,0.0,,,,,,
voi,84,KRILL,3,True,4,7.4,HOUSE,-----,5,5,NAIRA,--GY-,4,4,TRICK,-GG-Y,3.0,3.0,KRILL,GGGGG,0.0,0.0,,,,,,,,,5629,694,87.67098951856458,694,19,97.26224783861672,19,1,94.73684210526315,1,1,0.0,,,,,,
voi,85,SNIDE,3,True,4,9.2,GOATS,----Y,5,5,SPIRE,G-G-G,2,2,SLIDE,G-GGG,1.0,1.0,SNIDE,GGGGG,0.0,0.0,,,,,,,,,5629,192,96.58909220110144,192,9,95.3125,9,1,88.88888888888889,1,1,0.0,,,,,,
voi,86,LEWES,3,True,4,8.1,ROBYN,-----,5,5,MALES,--YGG,3,3,FLEES,-YYGG,3.0,2.0,LEWES,GGGGG,0.0,0.0,,,,,,,,,5629,1351,75.99928939420856,1351,10,99.25980754996299,10,1,90.0,1,1,0.0,,,,,,
voi,87,TAMER,3,True,5,8.9,DUETS,--YY-,5,5,TATER,GG-GG,1,1,TAKER,GG-GG,1.0,1.0,TAPER,GG-GG,1.0,1.0,TAMER,GGGGG,0.0,0.0,,,,,5629,160,97.1575768342512,160,3,98.125,3,2,33.33333333333333,2,1,50.0,1,1,0.0,,,
voi,88,COTTA,3,True,5,6.4,SWEAR,---Y-,5,5,MALIN,-Y---,5,5,BOTHA,-GG-G,2.0,2.0,GOTTA,-GGGG,1.0,1.0,COTTA,GGGGG,0.0,0.0,,,,,5629,489,91.31284419968023,489,38,92.22903885480572,38,2,94.73684210526315,2,1,50.0,1,1,0.0,,,
voi,89,CORBY,3,True,5,8.2,CRATE,GY---,4,4,CURLS,G-G--,3,3,CORKY,GGG-G,1.0,1.0,CORNY,GGG-G,1.0,1.0,CORBY,GGGGG,0.0,0.0,,,,,5629,27,99.52034109077988,27,4,85.18518518518519,4,2,50.0,2,1,50.0,1,1,0.0,,,
voi,90,POLIS,3,True,6,6.0,ROCKS,-G--G,3,3,MOLES,-GG-G,2,2,DOLLS,-GG-G,2.0,2.0,BOLTS,-GG-G,2.0,2.0,SOLOS,-GG-G,2.0,2.0,POLIS,GGGGG,0.0,0.0,5629,138,97.54841001954166,138,12,91.30434782608695,12,6,50.0,6,3,50.0,3,1,66.66666666666666,1,1,0.0
voi,91,ROXAS,3,True,4,9.1,TAREK,-YY--,5,5,ARIAS,-Y-GG,3,3,ROJAS,GG-GG,1.0,1.0,ROXAS,GGGGG,0.0,0.0,,,,,,,,,5629,177,96.85556937289039,177,2,98.87005649717514,2,1,50.0,1,1,0.0,,,,,,
voi,92,RANCE,3,True,3,9.3,ANGUS,YY---,5,4,DARIN,-GY-Y,4,4,RANCE,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,303,94.6171611298632,303,3,99.00990099009901,3,1,66.66666666666666,,,,,,,,,
voi,93,CARON,3,True,4,11.0,EFRON,--GGG,2,2,BARON,-GGGG,1,1,AARON,-GGGG,1.0,1.0,CARON,GGGGG,0.0,0.0,,,,,,,,,5629,10,99.82234855214071,10,2,80.0,2,1,50.0,1,1,0.0,,,,,,
voi,94,SURYA,3,True,5,5.8,MIDST,---Y-,5,5,LACES,-Y--Y,5,5,SHONA,G---G,3.0,3.0,SUPRA,GG-YG,2.0,2.0,SURYA,GGGGG,0.0,0.0,,,,,5629,745,86.76496713448213,745,39,94.76510067114094,39,2,94.87179487179486,2,1,50.0,1,1,0.0,,,
voi,95,AGGIE,3,True,4,9.2,CURVE,----G,4,4,AISLE,GY--G,3,3,ANGIE,G-GGG,1.0,1.0,AGGIE,GGGGG,0.0,0.0,,,,,,,,,5629,298,94.70598685379285,298,8,97.31543624161074,8,1,87.5,1,1,0.0,,,,,,
voi,96,CAUSA,3,True,4,7.7,TOWER,-----,5,5,MAILS,-G--Y,4,4,SANSA,-G-GG,2.0,2.0,CAUSA,GGGGG,0.0,0.0,,,,,,,,,5629,934,83.40735476994138,934,21,97.75160599571736,21,3,85.71428571428571,3,1,66.66666666666666,,,,,,
voi,97,BAMBA,3,True,4,7.2,SOUND,-----,5,5,CARTE,-G---,4,4,MALIA,YG--G,3.0,3.0,BAMBA,GGGGG,0.0,0.0,,,,,,,,,5629,1047,81.39989340913128,1047,54,94.84240687679083,54,3,94.44444444444444,3,1,66.66666666666666,,,,,,
voi,98,MAYNE,3,True,4,9.2,COMTE,--Y-G,4,4,MARIE,GG--G,2,2,MADGE,GG--G,2.0,2.0,MAYNE,GGGGG,0.0,0.0,,,,,,,,,5629,44,99.21833362941908,44,9,79.54545454545455,9,6,33.33333333333333,6,1,83.33333333333334,,,,,,
voi,99,BOGGS,3,True,6,4.7,PORKY,-G---,4,4,TONES,-G--G,3,3,COOLS,-G--G,3.0,3.0,DOBBS,-GY-G,3.0,3.0,BOGUS,GGG-G,1.0,1.0,BOGGS,GGGGG,0.0,0.0,5629,405,92.80511636169835,405,52,87.1604938271605,52,11,78.84615384615384,11,2,81.81818181818183,2,1,50.0,1,1,0.0
voi,100,FINNS,3,True,4,7.7,MERCK,-----,5,5,BAILS,--Y-G,4,4,SIGNS,-G-GG,2.0,2.0,FINNS,GGGGG,0.0,0.0,,,,,,,,,5629,1260,77.61591756972818,1260,27,97.85714285714285,27,1,96.29629629629629,1,1,0.0,,,,,,
css_then_voi,1,PHOTO,1,True,4,7.4,SADIE,-----,5,5,CRONY,--G--,4,4,BOOTH,-YGGY,3.0,3.0,PHOTO,GGGGG,0.0,0.0,,,,,,,,,5629,351,93.76443418013857,351,11,96.86609686609687,11,1,90.9090909090909,1,1,0.0,,,,,,
css_then_voi,2,PARTY,1,True,4,8.9,LASER,-G--Y,4,4,MARIA,-GG--,3,3,TARDY,YGG-G,2.0,2.0,PARTY,GGGGG,0.0,0.0,,,,,,,,,5629,113,97.9925386391899,113,23,79.64601769911505,23,1,95.65217391304348,1,1,0.0,,,,,,
css_then_voi,3,TRICK,1,True,3,9.4,SABER,----Y,5,5,TRYIN,GG-Y-,3,3,TRICK,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,201,96.42920589802807,201,3,98.50746268656717,3,1,66.66666666666666,,,,,,,,,
css_then_voi,4,DIRTY,1,True,4,8.7,EARLS,--G--,4,4,CORNY,--G-G,3,3,BIRDY,-GGYG,2.0,2.0,DIRTY,GGGGG,0.0,0.0,,,,,,,,,5629,62,98.89856102327234,62,7,88.70967741935483,7,1,85.71428571428571,1,1,0.0,,,,,,
css_then_voi,5,USUAL,1,True,3,9.0,SNARE,Y-Y--,5,4,TAILS,-Y-YY,5,5,USUAL,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,151,97.31746313732457,151,2,98.67549668874173,2,1,50.0,,,,,,,,,
css_then_voi,6,TRULY,1,True,4,8.9,RAINE,Y----,5,5,TOURS,G-GY-,3,3,TRUDY,GGG-G,1.0,1.0,TRULY,GGGGG,0.0,0.0,,,,,,,,,5629,213,96.21602416059692,213,5,97.65258215962442,5,1,80.0,1,1,0.0,,,,,,
css_then_voi,7,SPENT,1,True,3,10.0,CANES,--YYY,5,5,STONE,GY-GY,3,3,SPENT,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,30,99.4670456564221,30,1,96.66666666666667,1,1,0.0,,,,,,,,,
css_then_voi,8,PAUSE,1,True,3,9.5,AIDES,Y--YY,5,4,STALE,Y-Y-G,4,4,PAUSE,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,83,98.52549298276782,83,4,95.18072289156626,4,1,75.0,,,,,,,,,
css_then_voi,9,CRAZY,1,True,6,5.6,CARES,GYY--,4,4,CLARK,G-GY-,3,3,CRAFT,GGG--,2.0,2.0,CRAIG,GGG--,2.0,2.0,CRAMP,GGG--,2.0,2.0,CRAZY,GGGGG,0.0,0.0,5629,21,99.62693195949547,21,6,71.42857142857143,6,4,33.33333333333333,4,3,25.0,3,2,33.33333333333333,2,1,50.0
css_then_voi,10,BASES,1,False,7,-10.0,SAYED,YG-G-,3,3,TASER,-GGG-,2,2,EASEL,-GGG-,2.0,2.0,VASES,-GGGG,1.0,1.0,GASES,-GGGG,1.0,1.0,CASES,-GGGG,1.0,1.0,5629,71,98.73867472019897,71,7,90.14084507042254,7,4,42.857142857142854,4,3,25.0,3,2,33.33333333333333,2,1,50.0
css_then_voi,11,YOUNG,1,True,4,8.2,CARNE,---G-,4,4,STING,---GG,3,3,HMONG,--YGG,3.0,3.0,YOUNG,GGGGG,0.0,0.0,,,,,,,,,5629,104,98.15242494226328,104,9,91.34615384615384,9,1,88.88888888888889,1,1,0.0,,,,,,
css_then_voi,12,MEANS,1,True,4,10.6,SEDAN,YG-YY,4,3,LEANS,-GGGG,1,1,JEANS,-GGGG,1.0,1.0,MEANS,GGGGG,0.0,0.0,,,,,,,,,5629,6,99.89340913128441,6,3,50.0,3,2,33.33333333333333,2,1,50.0,,,,,,
css_then_voi,13,TRUTH,1,True,3,9.8,TEARS,G--Y-,4,4,TUTOR,GYY-Y,4,3,TRUTH,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,24,99.57363652513767,24,1,95.83333333333334,1,1,0.0,,,,,,,,,
css_then_voi,14,FIRED,1,True,3,11.1,RATED,Y--GG,3,3,FRIED,GYYGG,2,2,FIRED,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,19,99.66246224906733,19,1,94.73684210526315,1,1,0.0,,,,,,,,,
css_then_voi,15,FOLKS,1,True,4,8.6,TASER,--Y--,5,5,LIONS,Y-Y-G,4,4,FOLDS,GGG-G,1.0,1.0,FOLKS,GGGGG,0.0,0.0,,,,,,,,,5629,316,94.38621424764612,316,15,95.25316455696202,15,1,93.33333333333333,1,1,0.0,,,,,,
css_then_voi,16,CHILE,1,True,5,7.4,SNARE,----G,4,4,LOUIE,Y--YG,4,4,EMILE,--GGG,2.0,2.0,WHILE,-GGGG,1.0,1.0,CHILE,GGGGG,0.0,0.0,,,,,5629,146,97.40628886125423,146,14,90.41095890410958,14,2,85.71428571428571,2,1,50.0,1,1,0.0,,,
css_then_voi,17,BLACK,1,True,4,7.8,LANES,YY---,5,4,ALTAR,YG---,4,4,CLAIM,YGG--,3.0,3.0,BLACK,GGGGG,0.0,0.0,,,,,,,,,5629,127,97.7438266121869,127,9,92.91338582677166,9,2,77.77777777777779,2,1,50.0,,,,,,
css_then_voi,18,GRANT,1,True,3,10.7,SCARE,--GY-,4,4,GRAND,GGGG-,1,1,GRANT,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,51,99.09397761591757,51,1,98.0392156862745,1,1,0.0,,,,,,,,,
css_then_voi,19,MEALS,1,True,3,9.8,SOREN,Y--Y-,5,5,LEAST,YGGY-,3,3,MEALS,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,170,96.9799253863919,170,3,98.23529411764706,3,1,66.66666666666666,,,,,,,,,
css_then_voi,20,CREAM,1,True,3,10.1,ELIAS,Y--G-,4,4,CEDAR,GY-GY,3,3,CREAM,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,41,99.27162906377687,41,1,97.5609756097561,1,1,0.0,,,,,,,,,
css_then_voi,21,AWAKE,1,True,4,8.4,RATES,-Y-Y-,5,4,NEALE,--G-G,3,3,AGAPE,G-G-G,2.0,2.0,AWAKE,GGGGG,0.0,0.0,,,,,,,,,5629,143,97.45958429561202,143,9,93.7062937062937,9,2,77.77777777777779,2,1,50.0,,,,,,
css_then_voi,22,OCCUR,1,True,3,8.8,ARTIE,-Y---,5,5,CORDS,YYY--,5,5,OCCUR,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,144,97.44181915082608,144,1,99.30555555555556,1,1,0.0,,,,,,,,,
css_then_voi,23,YEARS,1,True,2,11.1,RACES,YY-YG,4,4,YEARS,GGGGG,0,0,,,,,,,,,,,,,,,,,5629,13,99.76905311778292,13,1,92.3076923076923,,,,,,,,,,,,
css_then_voi,24,GRADE,1,True,4,8.3,HAYES,-Y-Y-,5,4,LEARN,-YGY-,4,4,CRATE,-GG-G,2.0,2.0,GRADE,GGGGG,0.0,0.0,,,,,,,,,5629,236,95.80742583052051,236,18,92.37288135593221,18,9,50.0,9,1,88.88888888888889,,,,,,
css_then_voi,25,CHILL,1,True,6,4.3,MORES,-----,5,5,LATIN,Y--Y-,5,5,BLIGH,-YG-Y,4.0,4.0,CHILI,GGGG-,1.0,1.0,CHILD,GGGG-,1.0,1.0,CHILL,GGGGG,0.0,0.0,5629,608,89.19879197015456,608,18,97.03947368421053,18,3,83.33333333333334,3,2,33.33333333333333,2,1,50.0,1,1,0.0
css_then_voi,26,FLOOD,1,True,3,8.6,READS,---Y-,5,5,DONUT,YY---,5,5,FLOOD,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,81,98.56102327233967,81,7,91.35802469135803,7,1,85.71428571428571,,,,,,,,,
css_then_voi,27,APPLY,1,True,4,6.9,ROLES,--Y--,5,5,LATIN,YY---,5,5,PLAYA,YYYY-,5.0,4.0,APPLY,GGGGG,0.0,0.0,,,,,,,,,5629,191,96.60685734588736,191,23,87.95811518324608,23,2,91.30434782608695,2,1,50.0,,,,,,
css_then_voi,28,SMILE,1,True,3,10.1,LANES,Y--YY,5,5,STOLE,G--GG,2,2,SMILE,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,25,99.55587138035175,25,1,96.0,1,1,0.0,,,,,,,,,
css_then_voi,29,KNOCK,1,True,4,7.9,ALIEN,----Y,5,5,STONY,--GY-,4,4,KNOPF,GGG--,2.0,2.0,KNOCK,GGGGG,0.0,0.0,,,,,,,,,5629,144,97.44181915082608,144,3,97.91666666666666,3,1,66.66666666666666,1,1,0.0,,,,,,
css_then_voi,30,SLEEP,1,True,3,9.6,TIRES,---GY,4,4,EASED,Y-YG-,4,4,SLEEP,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,44,99.21833362941908,44,7,84.0909090909091,7,1,85.71428571428571,,,,,,,,,
css_then_voi,31,BRICK,1,True,4,7.1,NEARS,---Y-,5,5,GROOT,-G---,4,4,CRUMB,YG--Y,4.0,4.0,BRICK,GGGGG,0.0,0.0,,,,,,,,,5629,168,97.01545567596376,168,12,92.85714285714286,12,1,91.66666666666666,1,1,0.0,,,,,,
css_then_voi,32,WROTE,1,True,3,10.4,RAINE,Y---G,4,4,TROPE,YGG-G,2,2,WROTE,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,79,98.59655356191152,79,1,98.73417721518987,1,1,0.0,,,,,,,,,
css_then_voi,33,RATED,1,True,2,11.2,RANTS,GG-Y-,3,3,RATED,GGGGG,0,0,,,,,,,,,,,,,,,,,5629,3,99.94670456564221,3,1,66.66666666666666,,,,,,,,,,,,
css_then_voi,34,ALERT,1,True,3,9.4,NORSE,--Y-Y,5,5,LATER,YYYYY,5,3,ALERT,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,259,95.39882750044413,259,1,99.61389961389962,1,1,0.0,,,,,,,,,
css_then_voi,35,CAGES,2,True,4,10.0,SORES,---GG,3,3,MALES,-G-GG,2,2,CATES,GG-GG,1.0,1.0,CAGES,GGGGG,0.0,0.0,,,,,,,,,5629,143,97.45958429561202,143,38,73.42657342657343,38,6,84.21052631578947,6,1,83.33333333333334,,,,,,
