strategy,game_number,target_word,tier,won,attempts,total_reward,guess_1,feedback_1,hamming_1,levenshtein_1,guess_2,feedback_2,hamming_2,levenshtein_2,guess_3,feedback_3,hamming_3,levenshtein_3,guess_4,feedback_4,hamming_4,levenshtein_4,guess_5,feedback_5,hamming_5,levenshtein_5,guess_6,feedback_6,hamming_6,levenshtein_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,approach,total_violations,strategy_1,strategy_2,strategy_3,strategy_4,strategy_5,strategy_6,win_rate,convergence_rate,avg_hamming
css_true,68,BLOBS,3.0,True,6,6.6,RAILS,---YG,4,4,LOSES,YY--G,4.0,3.0,BLOWS,GGG-G,1.0,1.0,BLOGS,GGG-G,1.0,1.0,BLOCS,GGG-G,1.0,1.0,BLOBS,GGGGG,0.0,0.0,5629.0,87.0,98.4544324036241,87.0,11.0,87.35632183908046,11.0,3.0,72.72727272727273,3.0,2.0,33.333333333333336,2.0,1.0,50.0,1.0,1.0,0.0,CSS,0,,,,,,,1.0,0.6666666666666666,1.8333333333333333
css_true,69,DILLY,3.0,True,3,8.2,REAMS,-----,5,5,TUNIC,---Y-,5.0,5.0,DILLY,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,446.0,92.0767454254752,446.0,33.0,92.60089686098657,33.0,1.0,96.96969696969695,,,,,,,,,,CSS,0,,,,,,,1.0,1.6666666666666667,3.3333333333333335
css_true,70,GUTSY,3.0,True,3,9.2,ARTIE,--G--,4,4,POTTS,--G-Y,4.0,4.0,GUTSY,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,25.0,99.55587138035176,25.0,1.0,96.0,1.0,1.0,0.0,,,,,,,,,,CSS,0,,,,,,,1.0,1.3333333333333333,2.6666666666666665
css_true,71,TABOR,3.0,True,4,7.9,ANISE,Y----,5,5,DARYL,-GY--,4.0,4.0,TAMAR,GG--G,2.0,2.0,TABOR,GGGGG,0.0,0.0,,,,,,,,,5629.0,411.0,92.69852549298275,411.0,25.0,93.91727493917274,25.0,1.0,96.0,1.0,1.0,0.0,,,,,,,CSS,0,,,,,,,1.0,1.25,2.75
css_true,72,INLAY,3.0,True,3,9.4,LINES,YYY--,5,4,ALIGN,YYY-Y,5.0,5.0,INLAY,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,22.0,99.60916681470954,22.0,2.0,90.9090909090909,2.0,1.0,50.0,,,,,,,,,,CSS,0,,,,,,,1.0,1.6666666666666667,3.3333333333333335
css_true,73,AHHHH,3.0,True,4,5.9,LURES,-----,5,5,MACAO,-Y---,5.0,5.0,GIANT,--Y--,5.0,5.0,AHHHH,GGGGG,0.0,0.0,,,,,,,,,5629.0,606.0,89.23432225972641,606.0,36.0,94.05940594059405,36.0,2.0,94.44444444444444,2.0,1.0,50.0,,,,,,,CSS,0,,,,,,,1.0,1.25,3.75
css_true,74,ROUEN,3.0,True,4,8.4,LATER,---GY,4,4,RIDES,G--G-,3.0,3.0,RUPEE,GY-G-,3.0,3.0,ROUEN,GGGGG,0.0,0.0,,,,,,,,,5629.0,81.0,98.56102327233968,81.0,8.0,90.12345679012346,8.0,1.0,87.5,1.0,1.0,0.0,,,,,,,CSS,0,,,,,,,1.0,1.0,2.5
css_true,75,BUENA,3.0,True,5,5.9,HEATS,-YY--,5,5,ANDER,YY-Y-,5.0,5.0,CAINE,-Y-GY,4.0,4.0,ELENA,--GGG,2.0,2.0,BUENA,GGGGG,0.0,0.0,,,,,5629.0,301.0,94.65269141943506,301.0,27.0,91.0299003322259,27.0,2.0,92.5925925925926,2.0,1.0,50.0,1.0,1.0,0.0,,,,CSS,0,,,,,,,1.0,1.0,3.2
css_true,76,MENON,3.0,True,5,7.2,DESAI,-G---,4,4,GENRE,-GG--,3.0,3.0,HENNY,-GGY-,3.0,3.0,XENON,-GGGG,1.0,1.0,MENON,GGGGG,0.0,0.0,,,,,5629.0,184.0,96.73121335938887,184.0,17.0,90.7608695652174,17.0,2.0,88.23529411764706,2.0,1.0,50.0,1.0,1.0,0.0,,,,CSS,0,,,,,,,1.0,0.8,2.2
css_true,77,TRASK,3.0,True,3,9.3,SIREN,Y-Y--,5,5,ARGUS,YG--Y,4.0,4.0,TRASK,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,96.0,98.29454610055072,96.0,4.0,95.83333333333334,4.0,1.0,75.0,,,,,,,,,,CSS,0,,,,,,,1.0,1.6666666666666667,3.0
css_true,78,CASIO,3.0,True,3,9.2,BOISE,-YYY-,5,5,LIONS,-YY-Y,5.0,5.0,CASIO,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,21.0,99.62693195949548,21.0,1.0,95.23809523809524,1.0,1.0,0.0,,,,,,,,,,CSS,0,,,,,,,1.0,1.6666666666666667,3.3333333333333335
css_true,79,VOILA,3.0,True,4,7.0,SIREN,-Y---,5,5,HABIT,-Y-Y-,5.0,5.0,AXIAL,Y-G-Y,4.0,4.0,VOILA,GGGGG,0.0,0.0,,,,,,,,,5629.0,175.0,96.89109966246224,175.0,10.0,94.28571428571428,10.0,1.0,90.0,1.0,1.0,0.0,,,,,,,CSS,0,,,,,,,1.0,1.25,3.5
css_true,80,AURAL,3.0,True,3,9.8,ARNIE,GY---,4,4,ALARM,GYYY-,4.0,4.0,AURAL,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,21.0,99.62693195949548,21.0,1.0,95.23809523809524,1.0,1.0,0.0,,,,,,,,,,CSS,0,,,,,,,1.0,1.3333333333333333,2.6666666666666665
css_true,81,LEGER,3.0,True,4,8.2,NOTES,---G-,4,4,BADER,---GG,3.0,3.0,FLIER,-Y-GG,3.0,3.0,LEGER,GGGGG,0.0,0.0,,,,,,,,,5629.0,269.0,95.22117605258484,269.0,37.0,86.2453531598513,37.0,6.0,83.78378378378379,6.0,1.0,83.33333333333334,,,,,,,CSS,0,,,,,,,1.0,1.0,2.5
css_true,82,DALLY,3.0,True,4,8.4,RATES,-G---,4,4,MAYAN,-GY--,4.0,4.0,BALDY,-GGYG,2.0,2.0,DALLY,GGGGG,0.0,0.0,,,,,,,,,5629.0,220.0,96.0916681470954,220.0,23.0,89.54545454545455,23.0,1.0,95.65217391304348,1.0,1.0,0.0,,,,,,,CSS,0,,,,,,,1.0,1.0,2.5
css_true,83,INIGO,3.0,True,3,9.3,ARNIE,--YY-,5,4,SLING,--GYY,4.0,4.0,INIGO,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,89.0,98.41890211405224,89.0,1.0,98.87640449438202,1.0,1.0,0.0,,,,,,,,,,CSS,0,,,,,,,1.0,1.6666666666666667,3.0
css_true,84,KRILL,3.0,False,7,-10.0,SONAR,----Y,5,5,CURIE,--YY-,5.0,4.0,FLIRT,-YGY-,4.0,4.0,GRILL,-GGGG,1.0,1.0,DRILL,-GGGG,1.0,1.0,BRILL,-GGGG,1.0,1.0,5629.0,241.0,95.71860010659088,241.0,21.0,91.28630705394193,21.0,4.0,80.95238095238095,4.0,3.0,25.0,3.0,2.0,33.333333333333336,2.0,1.0,50.0,CSS,0,,,,,,,0.0,0.6666666666666666,2.8333333333333335
css_true,85,SNIDE,3.0,True,3,10.5,STORE,G---G,3,3,SNAPE,GG--G,2.0,2.0,SNIDE,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,46.0,99.1828033398472,46.0,1.0,97.82608695652172,1.0,1.0,0.0,,,,,,,,,,CSS,0,,,,,,,1.0,1.0,1.6666666666666667
css_true,86,LEWES,3.0,True,4,9.5,RAGES,---GG,3,3,LINES,G--GG,2.0,2.0,LOBES,G--GG,2.0,2.0,LEWES,GGGGG,0.0,0.0,,,,,,,,,5629.0,134.0,97.61947059868538,134.0,6.0,95.52238805970148,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,CSS,0,,,,,,,1.0,0.75,1.75
css_true,87,TAMER,3.0,True,2,12.0,TASER,GG-GG,1,1,TAMER,GGGGG,0.0,0.0,,,,,,,,,,,,,,,,,5629.0,4.0,99.92893942085628,4.0,1.0,75.0,,,,,,,,,,,,,CSS,0,,,,,,,1.0,0.5,0.5
css_true,88,COTTA,3.0,True,5,6.4,ARIES,Y----,5,5,CANAL,GY---,4.0,4.0,COMMA,GG--G,2.0,2.0,COCOA,GG--G,2.0,2.0,COTTA,GGGGG,0.0,0.0,,,,,5629.0,389.0,93.08935867827324,389.0,8.0,97.94344473007712,8.0,2.0,75.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,CSS,0,,,,,,,1.0,1.0,2.6
css_true,89,CORBY,3.0,True,3,10.4,AROSE,-YY--,5,5,CORNY,GGG-G,1.0,1.0,CORBY,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,100.0,98.223485521407,100.0,2.0,98.0,2.0,1.0,50.0,,,,,,,,,,CSS,0,,,,,,,1.0,1.6666666666666667,2.0
css_true,90,POLIS,3.0,True,3,10.4,PAINE,G-Y--,4,4,POSIT,GGYG-,2.0,2.0,POLIS,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,18.0,99.68022739385326,18.0,1.0,94.44444444444444,1.0,1.0,0.0,,,,,,,,,,CSS,0,,,,,,,1.0,1.3333333333333333,2.0
css_true,91,ROXAS,3.0,True,5,8.1,RINSE,G--Y-,4,4,RAFTS,GY--G,3.0,3.0,ROADS,GGY-G,2.0,2.0,ROJAS,GG-GG,1.0,1.0,ROXAS,GGGGG,0.0,0.0,,,,,5629.0,19.0,99.66246224906732,19.0,4.0,78.94736842105263,4.0,2.0,50.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,CSS,0,,,,,,,1.0,0.8,2.0
css_true,92,RANCE,3.0,True,3,10.7,MATES,-G-Y-,4,4,RANGE,GGG-G,1.0,1.0,RANCE,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,69.0,98.77420500977084,69.0,1.0,98.55072463768116,1.0,1.0,0.0,,,,,,,,,,CSS,0,,,,,,,1.0,1.3333333333333333,1.6666666666666667
css_true,93,CARON,3.0,True,5,7.1,READS,Y-Y--,5,5,MARIA,-GG--,3.0,3.0,LARGO,-GG-Y,3.0,3.0,BARON,-GGGG,1.0,1.0,CARON,GGGGG,0.0,0.0,,,,,5629.0,209.0,96.28708473974062,209.0,22.0,89.47368421052632,22.0,3.0,86.36363636363636,3.0,1.0,66.66666666666667,1.0,1.0,0.0,,,,CSS,0,,,,,,,1.0,1.0,2.4
css_true,94,SURYA,3.0,True,3,9.3,NAMES,-Y--Y,5,5,STAIR,G-Y-Y,4.0,4.0,SURYA,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,118.0,97.90371291526026,118.0,4.0,96.61016949152544,4.0,1.0,75.0,,,,,,,,,,CSS,0,,,,,,,1.0,1.6666666666666667,3.0
css_true,95,AGGIE,3.0,True,3,9.7,HOLES,---Y-,5,5,ARNIE,G--GG,2.0,2.0,AGGIE,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,455.0,91.91685912240185,455.0,3.0,99.34065934065934,3.0,1.0,66.66666666666667,,,,,,,,,,CSS,0,,,,,,,1.0,1.6666666666666667,2.3333333333333335
css_true,96,CAUSA,3.0,True,5,6.3,ARIEL,Y----,5,5,SATAN,YG-Y-,4.0,4.0,PASHA,-GY-G,3.0,3.0,FAFSA,-G-GG,2.0,2.0,CAUSA,GGGGG,0.0,0.0,,,,,5629.0,471.0,91.63261680582696,471.0,6.0,98.72611464968152,6.0,2.0,66.66666666666667,2.0,1.0,50.0,1.0,1.0,0.0,,,,CSS,0,,,,,,,1.0,1.0,2.8
css_true,97,BAMBA,3.0,True,5,7.0,SARIN,-G---,4,4,HALEY,-G---,4.0,4.0,TAMPA,-GG-G,2.0,2.0,MAMBA,-GGGG,1.0,1.0,BAMBA,GGGGG,0.0,0.0,,,,,5629.0,231.0,95.89625155445016,231.0,36.0,84.4155844155844,36.0,4.0,88.88888888888889,4.0,1.0,75.0,1.0,1.0,0.0,,,,CSS,0,,,,,,,1.0,0.8,2.2
css_true,98,MAYNE,3.0,True,3,9.4,ARTIS,Y----,5,5,LANCE,-GY-G,3.0,3.0,MAYNE,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,497.0,91.1707230413928,497.0,6.0,98.7927565392354,6.0,1.0,83.33333333333334,,,,,,,,,,CSS,0,,,,,,,1.0,1.6666666666666667,2.6666666666666665
css_true,99,BOGGS,3.0,True,6,2.9000000000000004,TESLA,--Y--,5,5,RUINS,----G,4.0,4.0,MOODS,-G--G,3.0,3.0,SOCKS,-G--G,3.0,3.0,HOBBS,-GY-G,3.0,3.0,BOGGS,GGGGG,0.0,0.0,5629.0,303.0,94.6171611298632,303.0,31.0,89.76897689768977,31.0,6.0,80.64516129032258,6.0,3.0,50.0,3.0,1.0,66.66666666666667,1.0,1.0,0.0,CSS,0,,,,,,,1.0,0.8333333333333334,3.0
css_true,100,FINNS,3.0,True,3,10.1,REINA,--YG-,4,4,SUNNI,Y-GGY,3.0,3.0,FINNS,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,10.0,99.82234855214072,10.0,1.0,90.0,1.0,1.0,0.0,,,,,,,,,,CSS,0,,,,,,,1.0,1.3333333333333333,2.3333333333333335
voi,1,PHOTO,1.0,True,4,7.1,FLINT,----Y,5,5,TEARS,Y----,5.0,5.0,BOOTY,-YGG-,3.0,3.0,PHOTO,GGGGG,0.0,0.0,,,,,,,,,5629.0,462.0,91.79250310890032,462.0,14.0,96.96969696969695,14.0,1.0,92.85714285714286,1.0,1.0,0.0,,,,,,,VOI,0,,,,,,,1.0,1.25,3.25
voi,2,PARTY,1.0,True,4,6.9,WOMEN,-----,5,5,TAILS,YG---,4.0,4.0,BATCH,-GY--,4.0,4.0,PARTY,GGGGG,0.0,0.0,,,,,,,,,5629.0,1038.0,81.55977971220464,1038.0,24.0,97.6878612716763,24.0,2.0,91.66666666666666,2.0,1.0,50.0,,,,,,,VOI,0,,,,,,,1.0,1.25,3.25
voi,3,TRICK,1.0,True,3,9.7,STEAK,-Y--G,4,4,THUNK,G---G,3.0,3.0,TRICK,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,7.0,99.87564398649847,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,,,,,,,VOI,0,,,,,,,1.0,1.3333333333333333,2.3333333333333335
voi,4,DIRTY,1.0,True,4,8.0,SCALP,-----,5,5,NORTE,--GG-,3.0,3.0,BIRTH,-GGG-,2.0,2.0,DIRTY,GGGGG,0.0,0.0,,,,,,,,,5629.0,925.0,83.56724107301474,925.0,7.0,99.24324324324324,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,,,,VOI,0,,,,,,,1.0,1.25,2.5
voi,5,USUAL,1.0,True,3,9.4,GRUNT,--G--,4,4,CLUES,-YG-Y,4.0,4.0,USUAL,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,82.0,98.54325812755374,82.0,3.0,96.34146341463416,3.0,1.0,66.66666666666666,,,,,,,,,,VOI,0,,,,,,,1.0,1.3333333333333333,2.6666666666666665
voi,6,TRULY,1.0,True,4,8.2,LEUNG,Y-G--,4,4,PAULS,--GG-,3.0,3.0,MOULD,--GG-,3.0,3.0,TRULY,GGGGG,0.0,0.0,,,,,,,,,5629.0,41.0,99.27162906377689,41.0,5.0,87.8048780487805,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,VOI,0,,,,,,,1.0,1.0,2.5
voi,7,SPENT,1.0,True,3,10.4,SHELF,G-G--,3,3,STEEN,GYG-Y,3.0,3.0,SPENT,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,47.0,99.1650381950613,47.0,2.0,95.74468085106383,2.0,1.0,50.0,,,,,,,,,,VOI,0,,,,,,,1.0,1.0,2.0
voi,8,PAUSE,1.0,True,4,9.5,GLOVE,----G,4,4,RAISE,-G-GG,2.0,2.0,CAUSE,-GGGG,1.0,1.0,PAUSE,GGGGG,0.0,0.0,,,,,,,,,5629.0,278.0,95.06128974951146,278.0,3.0,98.92086330935253,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,VOI,0,,,,,,,1.0,1.0,1.75
voi,9,CRAZY,1.0,True,6,4.9,CLOVE,G----,4,4,CAIRN,GY-Y-,4.0,4.0,CRAPS,GGG--,2.0,2.0,CRACK,GGG--,2.0,2.0,CRABB,GGG--,2.0,2.0,CRAZY,GGGGG,0.0,0.0,5629.0,110.0,98.0458340735477,110.0,10.0,90.9090909090909,10.0,4.0,60.0,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,VOI,0,,,,,,,1.0,0.6666666666666666,2.3333333333333335
voi,10,BASES,1.0,True,4,10.5,MISER,--GG-,3,3,EASES,-GGGG,1.0,1.0,VASES,-GGGG,1.0,1.0,BASES,GGGGG,0.0,0.0,,,,,,,,,5629.0,40.0,99.2893942085628,40.0,4.0,90.0,4.0,3.0,25.0,3.0,1.0,66.66666666666666,,,,,,,VOI,0,,,,,,,1.0,0.75,1.25
voi,11,YOUNG,1.0,True,3,9.5,MINUS,--YY-,5,5,GUANO,YY-GY,4.0,4.0,YOUNG,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,73.0,98.7031444306271,73.0,1.0,98.63013698630137,1.0,1.0,0.0,,,,,,,,,,VOI,0,,,,,,,1.0,1.6666666666666667,3.0
voi,12,MEANS,1.0,True,5,7.9,CYRUS,----G,4,4,TALES,-Y-YG,4.0,4.0,DEANS,-GGGG,1.0,1.0,BEANS,-GGGG,1.0,1.0,MEANS,GGGGG,0.0,0.0,,,,,5629.0,637.0,88.68360277136259,637.0,18.0,97.17425431711146,18.0,3.0,83.33333333333334,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,VOI,0,,,,,,,1.0,0.8,2.0
voi,13,TRUTH,1.0,True,3,9.9,CHANT,-Y--Y,5,5,FROTH,-G-GG,2.0,2.0,TRUTH,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,55.0,99.02291703677383,55.0,1.0,98.1818181818182,1.0,1.0,0.0,,,,,,,,,,VOI,0,,,,,,,1.0,1.6666666666666667,2.3333333333333335
voi,14,FIRED,1.0,True,4,8.7,NAIDU,--YY-,5,5,RIDES,YGYG-,3.0,3.0,DIMER,YG-GY,3.0,3.0,FIRED,GGGGG,0.0,0.0,,,,,,,,,5629.0,96.0,98.29454610055072,96.0,7.0,92.70833333333334,7.0,4.0,42.857142857142854,4.0,1.0,75.0,,,,,,,VOI,0,,,,,,,1.0,1.25,2.75
voi,15,FOLKS,1.0,True,4,8.4,WRITE,-----,5,5,COALS,-G-YG,3.0,3.0,LOOKS,YG-GG,2.0,2.0,FOLKS,GGGGG,0.0,0.0,,,,,,,,,5629.0,912.0,83.79818795523184,912.0,15.0,98.35526315789474,15.0,2.0,86.66666666666667,2.0,1.0,50.0,,,,,,,VOI,0,,,,,,,1.0,1.25,2.5
voi,16,CHILE,1.0,True,6,4.3,BELOW,-YY--,5,5,ALENE,-Y--G,4.0,4.0,TITLE,-Y-GG,3.0,3.0,GUILE,--GGG,2.0,2.0,SMILE,--GGG,2.0,2.0,CHILE,GGGGG,0.0,0.0,5629.0,230.0,95.9140166992361,230.0,12.0,94.78260869565216,12.0,3.0,75.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,VOI,0,,,,,,,1.0,0.8333333333333334,2.6666666666666665
voi,17,BLACK,1.0,True,3,9.3,CULTS,Y-Y--,5,5,LEICA,Y--GY,4.0,4.0,BLACK,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,34.0,99.39598507727838,34.0,2.0,94.11764705882352,2.0,1.0,50.0,,,,,,,,,,VOI,0,,,,,,,1.0,1.6666666666666667,3.0
voi,18,GRANT,1.0,True,4,8.8,BERTA,--YYY,5,5,TRAMS,YGG--,3.0,3.0,CRAFT,-GG-G,2.0,2.0,GRANT,GGGGG,0.0,0.0,,,,,,,,,5629.0,52.0,99.07621247113164,52.0,5.0,90.3846153846154,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,VOI,0,,,,,,,1.0,1.25,2.5
voi,19,MEALS,1.0,True,5,7.7,CURSE,---YY,5,5,TALES,-YYYG,4.0,3.0,LEADS,YGG-G,2.0,2.0,SEALS,-GGGG,1.0,1.0,MEALS,GGGGG,0.0,0.0,,,,,5629.0,435.0,92.27216201812044,435.0,12.0,97.24137931034484,12.0,3.0,75.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,VOI,0,,,,,,,1.0,1.0,2.4
voi,20,CREAM,1.0,True,5,6.5,HALVE,-Y--Y,5,5,TEARS,-YYY-,5.0,4.0,BREAD,-GGG-,2.0,2.0,WREAK,-GGG-,2.0,2.0,CREAM,GGGGG,0.0,0.0,,,,,5629.0,196.0,96.51803162195772,196.0,27.0,86.22448979591837,27.0,3.0,88.88888888888889,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,VOI,0,,,,,,,1.0,1.0,2.8
voi,21,AWAKE,1.0,True,3,10.7,WYLIE,Y---G,4,4,AWOKE,GG-GG,1.0,1.0,AWAKE,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,11.0,99.80458340735476,11.0,1.0,90.9090909090909,1.0,1.0,0.0,,,,,,,,,,VOI,0,,,,,,,1.0,1.3333333333333333,1.6666666666666667
voi,22,OCCUR,1.0,True,4,6.3,KANJI,-----,5,5,PORES,-YY--,5.0,5.0,DROOL,-YY--,5.0,5.0,OCCUR,GGGGG,0.0,0.0,,,,,,,,,5629.0,1346.0,76.0881151181382,1346.0,38.0,97.17682020802376,38.0,1.0,97.36842105263158,1.0,1.0,0.0,,,,,,,VOI,0,,,,,,,1.0,1.25,3.75
voi,23,YEARS,1.0,True,4,10.2,LAPIS,-Y--G,4,4,TEARS,-GGGG,1.0,1.0,MEARS,-GGGG,1.0,1.0,YEARS,GGGGG,0.0,0.0,,,,,,,,,5629.0,120.0,97.8681826256884,120.0,10.0,91.66666666666666,10.0,9.0,10.0,9.0,1.0,88.88888888888889,,,,,,,VOI,0,,,,,,,1.0,1.0,1.5
voi,24,GRADE,1.0,True,5,6.8,ABOUT,Y----,5,5,MEARS,-YGY-,4.0,4.0,CRAZE,-GG-G,2.0,2.0,DRAPE,YGG-G,2.0,2.0,GRADE,GGGGG,0.0,0.0,,,,,5629.0,1110.0,80.28068928761769,1110.0,10.0,99.09909909909908,10.0,5.0,50.0,5.0,1.0,80.0,1.0,1.0,0.0,,,,VOI,0,,,,,,,1.0,1.0,2.6
voi,25,CHILL,1.0,True,4,7.4,DORIS,---Y-,5,5,ALINE,-YG--,4.0,4.0,GUILT,--GG-,3.0,3.0,CHILL,GGGGG,0.0,0.0,,,,,,,,,5629.0,329.0,94.15526736542904,329.0,8.0,97.56838905775076,8.0,2.0,75.0,2.0,1.0,50.0,,,,,,,VOI,0,,,,,,,1.0,1.25,3.0
voi,26,FLOOD,1.0,True,3,9.4,CHOKE,--G--,4,4,TOOLS,-YGY-,4.0,4.0,FLOOD,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,190.0,96.62462249067327,190.0,8.0,95.78947368421052,8.0,1.0,87.5,,,,,,,,,,VOI,0,,,,,,,1.0,1.3333333333333333,2.6666666666666665
voi,27,APPLY,1.0,True,4,7.1,DRANK,--Y--,5,5,MALES,-YY--,5.0,5.0,ATOLL,G--G-,3.0,3.0,APPLY,GGGGG,0.0,0.0,,,,,,,,,5629.0,633.0,88.7546633505063,633.0,37.0,94.15481832543443,37.0,2.0,94.5945945945946,2.0,1.0,50.0,,,,,,,VOI,0,,,,,,,1.0,1.25,3.25
voi,28,SMILE,1.0,True,5,6.3,BURQA,-----,5,5,HINES,-Y-YY,5.0,4.0,SPITE,G-G-G,2.0,2.0,SLICE,GYG-G,2.0,2.0,SMILE,GGGGG,0.0,0.0,,,,,5629.0,1452.0,74.20500977082963,1452.0,21.0,98.55371900826448,21.0,5.0,76.19047619047619,5.0,1.0,80.0,1.0,1.0,0.0,,,,VOI,0,,,,,,,1.0,1.0,2.8
voi,29,KNOCK,1.0,True,3,8.8,MCRAE,-Y---,5,5,COINS,YY-Y-,5.0,5.0,KNOCK,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,191.0,96.60685734588736,191.0,1.0,99.47643979057592,1.0,1.0,0.0,,,,,,,,,,VOI,0,,,,,,,1.0,1.6666666666666667,3.3333333333333335
voi,30,SLEEP,1.0,True,2,10.7,FLAKE,-G--Y,4,4,SLEEP,GGGGG,0.0,0.0,,,,,,,,,,,,,,,,,5629.0,38.0,99.32492449813466,38.0,1.0,97.36842105263158,,,,,,,,,,,,,VOI,0,,,,,,,1.0,2.0,2.0
voi,31,BRICK,1.0,True,5,7.7,DRUGS,-G---,4,4,IRATE,YG---,4.0,4.0,PRICK,-GGGG,1.0,1.0,CRICK,-GGGG,1.0,1.0,BRICK,GGGGG,0.0,0.0,,,,,5629.0,194.0,96.55356191152958,194.0,15.0,92.2680412371134,15.0,3.0,80.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,VOI,0,,,,,,,1.0,0.8,2.0
voi,32,WROTE,1.0,True,2,10.9,BOWIE,-YY-G,4,4,WROTE,GGGGG,0.0,0.0,,,,,,,,,,,,,,,,,5629.0,8.0,99.85787884171256,8.0,1.0,87.5,,,,,,,,,,,,,VOI,0,,,,,,,1.0,2.0,2.0
voi,33,RATED,1.0,True,3,10.1,MYERS,--YY-,5,5,CARED,-GYGG,2.0,2.0,RATED,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,389.0,93.08935867827324,389.0,5.0,98.7146529562982,5.0,1.0,80.0,,,,,,,,,,VOI,0,,,,,,,1.0,1.6666666666666667,2.3333333333333335
voi,34,ALERT,1.0,True,3,9.8,YACHT,-Y--G,4,4,LEAST,YYY-G,4.0,3.0,ALERT,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,63.0,98.8807958784864,63.0,1.0,98.4126984126984,1.0,1.0,0.0,,,,,,,,,,VOI,0,,,,,,,1.0,1.3333333333333333,2.6666666666666665
voi,35,CAGES,2.0,False,7,-10.0,SHAME,Y-Y-Y,5,4,LASER,-GYG-,3.0,3.0,CATES,GG-GG,1.0,1.0,CAFES,GG-GG,1.0,1.0,CAVES,GG-GG,1.0,1.0,CANES,GG-GG,1.0,1.0,5629.0,109.0,98.06359921833364,109.0,34.0,68.80733944954129,34.0,6.0,82.35294117647058,6.0,5.0,16.666666666666664,5.0,4.0,20.0,4.0,3.0,25.0,VOI,0,,,,,,,0.0,0.6666666666666666,2.0
voi,36,TEDDY,2.0,True,3,10.2,CAREY,---YG,4,4,TEENY,GG--G,2.0,2.0,TEDDY,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,48.0,99.14727305027536,48.0,2.0,95.83333333333334,2.0,1.0,50.0,,,,,,,,,,VOI,0,,,,,,,1.0,1.3333333333333333,2.0
voi,37,COLES,2.0,True,4,9.2,GOURD,-G---,4,4,TONES,-G-GG,2.0,2.0,LOPES,YG-GG,2.0,2.0,COLES,GGGGG,0.0,0.0,,,,,,,,,5629.0,356.0,93.67560845620892,356.0,27.0,92.41573033707866,27.0,5.0,81.48148148148148,5.0,1.0,80.0,,,,,,,VOI,0,,,,,,,1.0,1.0,2.0
